url,abstract,short_abstract,BART_sum
594,Het jaar 594 is het 94e jaar in de 6e eeuw volgens de christelijke jaartelling.,Het jaar 594 is het 94e jaar in de 6e eeuw volgens de christelijke jaartelling.,summarize: Het year 594 este het 94e an in de 6e eeuw volgens de christelijke Yeartelling.--------------
Lijst_van_Franse_gouverneurs_van_Pondicherry,Dit is een lijst met de gouverneurs van de Franse kolonie Pondicherry (tegenwoordig: Puducherry) in India. Voor zover bekend zijn de jaartallen vermeld: Voor een overzicht van alle pagina's met betrekking tot India op Wikipedia zie India van A tot Z.,"Dit is een lijst met de gouverneurs van de Franse kolonie Pondicherry (officiële spelling: Puducherry) in India. Voor zover bekend zijn de jaartallen vermeld: \n* (vanaf 1674, eerste gouverneur) \n* (1726 - 1735) \n* (1735 - 1741) \n* Joseph François Dupleix (1742 - 1754) \n* (vanaf 1754) \n* Comte de Lally \n* \n* Thomas de Conway \n* .... Bonvin in de jaren 40 van de 20e eeuw Voor een overzicht van alle pagina's met betrekking tot India op Wikipedia zie India van A tot Z.",summarize: Dit is een list cu guvernatorii coloniei franceze Pondicherry (tegenwoordig: Puducherry) din India. Voor zover cunoscut sunt de antallen vermeld: Voor een overzicht van toate paginile cu privire la India pe Wikipedia zie India de la A la Z.
Albrandswaard,"Albrandswaard ( Geluidsfragment  ) is een gemeente in de Nederlandse provincie Zuid-Holland die in 1985 is ontstaan door het samenvoegen van de gemeentes Rhoon en Poortugaal. Hierbij werd een gedeelte van het Poortugaals grondgebied afgestaan aan Rotterdam; dit maakt deel uit van de Rotterdamse deelgemeente Hoogvliet. De gemeente telt 25.036 inwoners (per 1 mei 2014, bron: CBS) en heeft een oppervlakte van 22,72 km². Veel inwoners zijn forensen die in Rotterdam werken.Het gemeentehuis bevindt zich sinds het najaar van 2006 in een kantorencomplex aan de Hofhoek in Poortugaal. Voorheen stond het aan de Viaductweg in Rhoon. Bedoeling is om tegen 2020 een nieuw gemeentehuis aan de oostkant van Rhoon, nabij de nieuwe gemeentewerf, te bouwen. Sinds 2000 is er een derde kern bij de al twee bestaande dorpen bijgekomen: Portland. Deze kern is samen met Carnisselande van Barendrecht onderdeel van de Vinex-locatie Midden-IJsselmonde. Een referendum onder de inwoners van Portland heeft uitgewezen dat zij graag als wijk onderdeel willen blijven van het dorp Rhoon in plaats als een zelfstandig dorp Portland binnen de gemeente Albrandswaard. Hierdoor werd Portland ook aangesloten op het Rotterdamse ""010""-net in plaats van het Barendrechtse ""0180"".De gemeentenaam is afgeleid van de voormalige heerlijkheid Albrantswaard en Kijvelanden.","Albrandswaard ( (info / uitleg)) is een gemeente in de Nederlandse provincie Zuid-Holland. De gemeente maakt deel uit van Metropoolregio Rotterdam Den Haag en de BAR-gemeenten (Barendrecht, Albrandswaard en Ridderkerk). De gemeentenaam is afgeleid van de voormalige heerlijkheid Albrantswaard en Kijvelanden.",summarize: Albrandswaard ( Geluidsfragment) este un municipiu din provincia olandeză Zuid-Holland care a fost creat în 1985 prin fuzionarea municipalităţilor Rhoon şi Poortugaal. O parte a zonei de teren Poortugaals a fost desfiinţată la Rotterdam; aceasta face parte din municipalitatea Rotterdamse Hoogvliet. Localitatea Rotterdam numără 25 036 de locuitori (până la 1 mai
Ptolemaeus_VI_Philometor,"Ptolemaeus VI Philometor (+/- 191 - 145 v.Chr.) waskoning van Egypte van 180 t/m 145 v.Chr.. Hij was een jaar of elf toen hij zijn vader Ptolemaeus V Epiphanes opvolgde en regeerde gezamenlijk met zijn moeder Cleopatra I tot zij stierf in 176 v.Chr.. Het jaar daarna trouwde hij met zijn zuster Cleopatra II. In 170 v.Chr. begon Antiochus IV de zesde Syrische oorlog en viel tweemaal Egypte binnen. Hij werd zelfs als koning van Egypte gekroond maar de senaat van Rome dwong hem de titel weer op te geven. Daarna werd van 169- 164 v.Chr. het land gezamenlijk geregeerd door Ptolemaeus VI, zijn zuster-eega Cleopatra en een jongere broer Ptolemaeus VIII. Ptolemaeus VI werd in 164 v.Chr. door zijn jongere broer van de troon gestoten en ging naar Rome waar hij de steun van Cato verwierf. Hij werd daardoor weer op de troon hersteld maar de Alexandrijnen kwamen in opstand tegen hem. Hij sloeg de rebellie wreed neer en wist daardoor de troon te behouden. In een poging de grenzen met Syrië veilig te stellen, arrangeerde Ptolemaeus een huwelijk tussen zijn dochter Cleopatra Thea en Alexander Balas, toen deze koning van Syrië werd (150 v.Chr.). Toen het draagvlak voor Alexander in Syrië echter snel afbrokkelde, trok Ptolemaeus zijn steun aan Alexander in en gaf hij zijn dochter tot vrouw aan Demetrius II Nicator. Ptolemaeus sneuvelde in Syrië in een gewapend treffen met de troepen van Alexander Balas.",Ptolemaeus VI Philometor (+/- 191 - 145 v.Chr.) waskoning van Egypte van 180 t/m 145 v.Chr.. Hij was een jaar of elf toen hij zijn vader Ptolemaeus V Epiphanes opvolgde en regeerde gezamenlijk met zijn moeder Cleopatra I tot zij stierf in 176 v.Chr.. Het jaar daarna trouwde hij met zijn zuster Cleopatra II.,"summarize: Ptolemaeus VI Philometor (+/- 191 - 145 î.Chr.) a părăsit Egiptul la 180 t/m 145 î.Chr. El avea un an și opt când tatăl său, Ptolemaeus V Epifania, l-a urmat și s-a regăsit împreună cu mama sa, Cleopatra I, până la căderea din 176 î.Chr. În acel an s-a"
Londerzeel,"Londerzeel is een plaats en gemeente in de Belgische provincie Vlaams-Brabant. De gemeente telt iets meer dan 18.000 inwoners. De inwoners worden Londerzelenaren of ""Kiekenplukkers"" genoemd en hun patroonheilige is Sint-Christoffel.","Londerzeel is een plaats en gemeente in de Belgische provincie Vlaams-Brabant. De gemeente telt ruim 18.000 inwoners. De inwoners worden Londerzelenaren of \""Kiekenplukkers\"" genoemd en hun patroonheilige is Sint-Christoffel.","summarize: Londerzeel este un loc şi gemeente în provincia belgiană Vlaams-Brabant. De gemeente telt iets peste 18.000 de locuitori. locuitorii Londerzelenaren sunt numiţi ""Kiekenplukkers"" şi patronul lor este Sint-Christoffel."
555,Het jaar 555 is het 55e jaar in de 6e eeuw volgens de christelijke jaartelling.,Het jaar 555 is het 55e jaar in de 6e eeuw volgens de christelijke jaartelling.,summarize: Het an 555 este het 55e an în de 6e eeuw volgens de christelijke Yeartelling.-----(Portugalia)---(Portugalia)
Bedreigde_soort,"Bedreigde soort is de status van een soort in een bepaald gebied die beschrijft dat het voortbestaan ervan in het betreffende gebied op het spel staat. Veel staten en internationale organisaties van staten hebben speciale wetten, verdragen en richtlijnen die moeten voorkomen dat soorten uitsterven, bijvoorbeeld door het leefgebied te beschermen, of door activiteiten die soorten bedreigen te reguleren.","Bedreigde soort is de status van een soort in een bepaald gebied die beschrijft dat het voortbestaan ervan in het betreffende gebied op het spel staat. Veel staten en internationale organisaties van staten hebben speciale wetten, verdragen en richtlijnen die moeten voorkomen dat soorten uitsterven, bijvoorbeeld door het leefgebied te beschermen, of door activiteiten die soorten bedreigen te reguleren.","summarize: speciea dezrădăcinată este statutul unei specii într-un teritoriu determinat care scrie că voortbestaan ervan în acel teritoriu este în joc. Multe state şi organizaţii internaţionale ale statelor au legi speciale, convenţii şi linii directoare care trebuie să prevină dispariţia speciilor, de exemplu prin protejarea teritoriului de viaţă, sau prin reglementarea activităţilor care ameninţă speciile."
Ivoor,"Ivoor (soms ook: elpenbeen of elp) is het harde, witgekleurde materiaal afkomstig van de slagtanden van landdieren zoals olifanten, nijlpaarden of mammoeten, of zeedieren zoals de walrus of narwal. Deze tanden kunnen tot drie meter lang worden en wel 100 kilogram wegen. Ook zou de mythologische eenhoorn een ivoren hoorn dragen. Het meeste ivoor is afkomstig uit de binnenlanden van Afrika. Al in de oudste beschavingen werd ivoor gebruikt voor de vervaardiging van beeldjes of om erop te tekenen; de bloeitijd van de beeldhouwkunst in ivoor lag in de 14e eeuw. In de 20e eeuw werd ivoor vooral gebruikt in de kunstnijverheid, in de biljartballenindustrie en in de pianobouw, waar de toetsen met ivoor werden belegd. Naast olifanten worden ook walrussen wel gejaagd voor hun walrusivoor. Ook het fossiele ivoor van de mammoet — vooral uit Siberië — wordt wel gebruikt. Omdat dit vaak lang in de grond heeft gezeten, is het donkerder van kleur, soms zelfs bijna zwart. De jacht op olifanten ten behoeve van het ivoor was een van de oorzaken van een sterke daling van het aantal olifanten. Om de illegale jacht op olifanten te ontmoedigen werd in 1989 elke handel in ivoor verboden. Sinds het aantal olifanten in Afrika weer is toegenomen, is de handel in ivoor onder strikte voorwaarden weer toegestaan.","Ivoor (soms ook: elpenbeen of elp) is het harde, witgekleurde materiaal afkomstig van de slagtanden van landdieren zoals olifanten, nijlpaarden of mammoeten, of zeedieren zoals de walrus of narwal. Deze tanden kunnen tot drie meter lang worden en wel 100 kilogram wegen. Het meeste ivoor is afkomstig uit de binnenlanden van Afrika. Naast olifanten worden ook walrussen wel gejaagd voor hun walrusivoor. Ook het fossiele ivoor van de mammoet — vooral uit Siberië — wordt wel gebruikt. Doordat dit vaak lang in de grond heeft gezeten, is het donkerder van kleur, soms zelfs bijna zwart.","summarize: Ivorul (aproape şi elpenii de lp) este materialul dur, negri, derivat din sârmă ghimpată a ivorului, a olifanilor, a nijlpardelor de mammoete, a zeiilor, a walrusului de narwal. Aceste sârmă ghimpată pot avea o lungime de până la trei metri şi o greutate de 100 de kilograme şi ar purta"
Hemelumer_Oldeferd,"Hemelumer Oldeferd ( Fries: Himmelumer Aldefurd) is een voormalige gemeente in het zuidwesten van de provincie Friesland ( Nederland) en heeft bestaan tot 1984. Hemelumer Oldeferd was gelegen aan het IJsselmeer. Na de gemeentelijke herindeling op 1 januari 1984 is Hemelumer Oldeferd opgesplitst in twee delen. Een groot deel is samen met de stadjes Workum, Hindeloopen en Stavoren opgegaan in de nieuwe gemeente Nijefurd. Een klein deel in het oosten met de dorpen Elahuizen, deels voorheen Nijega, Kolderwolde en Oudega is samen met de gemeenten Gaasterland en Sloten opgegaan in de nieuwe gemeente Gaasterland.",Hemelumer Oldeferd (Fries: Himmelumer Aldefurd) is een voormalige gemeente in het zuidwesten van de provincie Friesland (Nederland) en heeft bestaan tot 1984. Hemelumer Oldeferd was gelegen aan het IJsselmeer.,"summarize: Hemelumer Oldeferd ( Fries: Himmelumer Aldefurd) este o fostă municipalitate din sud-vestul provinciei Friesland (NL) şi a existat până în 1984. Hemelumer Oldeferd era situat în IJsselmeer. După desfiinţarea municipalităţii la 1 ianuarie 1984, Hemelumer Oldeferd a fost împrăştiat în două părţi. Un mare parte este împreună cu"
Candide,"Candide, ou l'optimisme is een literair-filosofisch en humoristisch verhaal van Voltaire, geschreven in 1759. Het is een satire op de ideeën van de Duitse filosoof Leibniz wiens optimistische levensvisie (""Dit is de beste van alle mogelijke werelden"") door Dr. Pangloss wordt verwoord en door Voltaire genadeloos op de korrel wordt genomen.","Candide, ou l'optimisme is een literair-filosofisch en humoristisch verhaal van Voltaire, geschreven in 1759. Het is een satire op de ideeën van de Duitse filosoof Leibniz wiens optimistische levensvisie – dit is de beste van alle mogelijke werelden – door dr. Pangloss wordt verwoord en door Voltaire genadeloos op de korrel wordt genomen.","summarize: Candide, ou l'optimisme este un verhaal literar-filosofic şi umorist al lui Voltaire, scris în 1759. Het este o satire pe ideile filozofului german Leibniz wiens levensvizie optimistă (""Acesta este cel mai bun dintre toate lumile posibile"") de Dr. Pangloss se traduce, iar Voltaire genadeloos op de korrel se genomen."
Assendelft,"Assendelft is een lintdorp in de provincie Noord-Holland. Het dorp heeft de langste Dorpsstraat van heel Nederland en het loopt van het Noordzeekanaal tot aan Krommenie. Assendelft is van oorsprong opgedeeld in verschillende buurtschappen, het Noordeinde, Kerkbuurt en Zuideinde. Later zijn daar Langeheit en wat overgebleven was van de plaats Buitenhuizen bijgekomen. Aan de westkant kent Assendelft een groot poldergebied, met onder meer een deeltje van het buurtschap Busch en Dam. Aan de oostkant van Assendelft zijn de buurtschappen Vrouwenverdriet en Nauerna gelegen.Assendelft had in 2013 22.346 inwoners. Assendelft was tot 1974 een zelfstandige gemeente en was qua oppervlakte de grootste gemeente in de Zaanstreek (daarna Zaandam). In 1974 is Assendelft opgegaan in de gemeente Zaanstad.","Assendelft is een lintdorp in de provincie Noord-Holland. Het dorp is van oorsprong opgedeeld in verschillende buurtschappen, het Noordeinde, de Kerkbuurt en het Zuideinde. Later zijn daar Langeheit en wat overgebleven was van de plaats Buitenhuizen bij gekomen. Aan de westkant kent Assendelft een groot poldergebied, met onder meer een deel van de buurtschap Busch en Dam. Aan de oostkant van Assendelft zijn de buurtschappen Vrouwenverdriet en Nauerna gelegen.","summarize: Assendelft este un orăşel din provincia Noord-Holland. Acest orăşel are cea mai lungă stradă rurală din toată România şi se întinde de la Noordzeekanaal la Krommenie. Assendelft este de la rădăcină împrăştiat în diferite cartiere, Noordeinde, Kerkbuurt şi Zuideinde, apoi Langeheit şi ceva ce a supravieţuit a fost adus din"
Beurstraverse,"De Beurstraverse (bijnaam: de Koopgoot)  is een winkelstraat in de Nederlandse stad Rotterdam. De straat ligt onder het straatniveau van de Coolsingel. Boven de Beurstraverse bevindt zich het Beurs World Trade Center Rotterdam.Oorspronkelijk was de traverse uitsluitend een deel van de uitgang van metrostation Beurs en tevens bedoeld om voetgangers de drukke Coolsingel over te laten steken. De praktijk pakte echter anders uit; op drukke winkeldagen stond het autoverkeer op de Coolsingel stil om steeds de voetgangers over te laten steken. Tussen 1991 en 1996 is de traverse samen met het Beursplein aangepakt en aantrekkelijker gemaakt. Sindsdien is de stagnatie van het autoverkeer sterk verminderd. De Beurstraverse is nu een onderdeel van het Beursplein Rotterdam, het winkelhart van het centrum van Rotterdam. Tot de door de Nederlandse architect Pi de Bruijn ontworpen Beurstraverse behoren ook de Beursgallery, The Mall, Rode zand en gedeeltelijk de Hoogstraat tot dit gebied. De meeste winkels gelegen in de Beurstraverse bevinden zich uitsluitend op dit lagere niveau, maar de grote warenhuizen zoals C&A en de Bijenkorf hebben hier ook een ingang via welke men naar het hogere niveau kan komen. Daar bevinden zich ook de Beursgallery en The Mall.Ook de ingang van metrostation Beurs is nog altijd via de Beurstraverse te bereiken.Vanaf het oostelijk deel van de koopgoot komt men op de Hoogstraat. Vanaf het westelijk deel op de Van Oldenbarneveltplaats en de Lijnbaan.",De Beurstraverse (ofwel Koopgoot) is een winkelstraat in de Nederlandse stad Rotterdam. De straat ligt onder het straatniveau van de Coolsingel. Boven de Beurstraverse bevindt zich het Beurs World Trade Center Rotterdam.Oorspronkelijk was de traverse uitsluitend een deel van de uitgang van metrostation Beurs en tevens bedoeld om voetgangers de drukke Coolsingel over te laten steken. De praktijk pakte anders uit; op drukke winkeldagen stond het autoverkeer op de Coolsingel stil om steeds de voetgangers over te laten steken. Tussen 1991 en 1996 is de traverse samen met het Beursplein aangepakt en aantrekkelijker gemaakt. Sindsdien is de stagnatie van het autoverkeer sterk verminderd. De doorgang met z'n vele winkels werd door de meeste Rotterdammers al snel 'Koopgoot' genoemd.,"summarize: De Beurstraverse (denumirea: de Koopgoot) este o stradă comercială din oraşul olandez Rotterdam, strada se află sub nivelul stradal al centralei Coolsingel. De Beurstraverse se află Centrul Mondial al Comerţului Beurs din Rotterdam. Trecerea a fost făcută exclusiv într-o parte din faţada metroului Beurs şi a fost concepută în aşa fel încât să permită trecă"
Antoine_Perrenot_de_Granvelle,"Antoine Perrenot de Granvelle ( Besançon, 20 augustus 1517 – Madrid, 21 september 1586) was een staatsman in dienst van de Habsburgers. Hij was afkomstig uit de Franche-Comté, een deel van de Bourgondische erflanden, dat in zijn tijd in handen was van Karel V en later van diens zoon Filips II. Hij was een man van de harde lijn, die vond dat de roerige provincies een lesje geleerd moest worden. Als zoon van de invloedrijke Nicolas Perrenot de Granvelle maakte hij snel carrière, hoewel hij niet van adellijke afkomst was. Hij promoveerde net als zijn vader tot doctor in de rechten te Dole en werd raadsheer bij het parlement (""gerechtshof"") in die stad. Hij werkte een tijdje als bureaucraat voor de Habsburgmonarchie en werd reeds op 21-jarige leeftijd bisschop van Atrecht. Na de dood van zijn vader in 1550 volgde hij deze op als staatssecretaris en grootzegelbewaarder van Karel V. In Brussel liet hij een magnifiek renaissancepaleis bouwen. Hij werkte aan de totstandkoming van het huwelijk van Karels zoon Filips II met Maria Tudor en had een groot aandeel in de realisatie van de verdragen van Vaucelles (1556) en Cateau-Cambrésis (1559). Granvelle was de belangrijkste adviseur van Filips II in de jaren die aan de Tachtigjarige oorlog vooraf gingen en droeg bij aan het verscherpen van de conflicten in de Nederlanden. Hoewel zelf geneigd tot terughoudendheid, voerde hij loyaal ook de meest extreme maatregelen van Filips II uit. Nadat deze de Nederlanden had verlaten, werd Granvelle een van de meest invloedrijke raadgevers van landvoogdes Margaretha van Parma aan het Brusselse hof. Het leverde hem een benoeming op tot de kardinaal-aartsbisschop van het nieuwe aartsbisdom Mechelen (1561). Hij betrok er het Hof van Savoye. Vanaf dit moment werd hij door de Nederlandse adel steeds meer beschouwd als een exponent van de gehate regering. Dit bracht hem ertoe om in maart 1564 zijn bisdom te verlaten en op advies van de koning naar de Franche-Comté terug te keren.Een tijd later werd hij tot gezant te Rome benoemd, waar hij een groot aandeel had in de vorming van een anti-Turkse liga. Als onderkoning van Napels werkte hij in 1571 aan de voorbereiding van de Slag bij Lepanto. In 1575 keerde hij naar Rome terug en uit zijn correspondentie met koning Filips blijkt dat hij zich opnieuw ging bemoeien met de Nederlanden. Zo stemde hij in met het sturen van de hertog van Alva en met de instelling van diens Raad van Beroerten, maar uiteindelijk keurde hij het bloedige optreden van Alva af. Ook bewoog hij de koning ertoe Willem van Oranje vogelvrij te verklaren en diens zoon te ontvoeren en (in 1578) de militaire en burgerlijke macht op te splitsen, resp. in handen van Alexander Farnese en Margaretha van Parma. In 1579 ontbood de koning hem tenslotte naar Madrid en belastte hem daar met de Nederlandse zaken en met de diplomatieke betrekkingen met Engeland en Frankrijk. In deze hoedanigheid was hij zijn koning nog zes jaar nauwgezet van dienst, zij het met afnemende invloed. Als dank voor zijn diensten werd Granvelle nog in 1584 tot aartsbisschop van Besançon benoemd. Hij overleed te Madrid in 1586. Zijn stoffelijk overschot werd bijgezet in Besançon.","Antoine Perrenot de Granvelle (Ornans, 20 augustus 1517 – Madrid, 21 september 1586) was een staatsman in dienst van de Habsburgers. Hij was afkomstig uit de Franche-Comté, een deel van de Bourgondische erflanden, dat in zijn tijd in handen was van Karel V en later van diens zoon Filips II. Hij was een man van de harde lijn, die vond dat de roerige provincies een lesje geleerd moest worden.","summarize: Antoine Perrenot de Granvelle ( Besançon, 20 august 1517 – Madrid, 21 septembrie 1586) a fost un funcţionar public în serviciul Habsburgilor. provenea din Franche-Comté, o parte din erflandele Bourgondeze din timpul său, care era în mâinile lui Karel V şi mai târziu ale celui de-al doilea fiu Filips II. Acesta era un om de linie dură, care a considerat că"
Spiegeldikkopje,"Het spiegeldikkopje (Heteropterus morpheus) is een vlinder uit de familie Hesperiidae, de dikkopjes.","Het spiegeldikkopje (Heteropterus morpheus) is een vlinder uit de familie Hesperiidae, de dikkopjes.","rezumat: Het spiegeldikkopje (Heteropterus morpheus) este een vlinder uit de familie Hesperiidae, de dikkopjes.--"
Misdaad,"De term misdaad staat in het algemeen voor het breken van de wet, wat kan leiden tot veroordeling door een rechter met rechterlijke macht. De term kan ruim worden gedefinieerd als een strafbaar feit of een misdrijf. Strafrechtelijk gezien kan de definitie echter verschillen van land tot land. Het begrip is nauw verwant met misdrijf. Degene die zich schuldig maakt aan een misdrijf wordt een misdadiger of crimineel genoemd. Misdrijven worden gezien als een vorm van criminaliteit.","Misdaad is het breken van de wet, dat kan leiden tot veroordeling door een rechter. In België gebruikt men daarvoor het woord misdrijf. De term kan ruim worden gedefinieerd als een strafbaar feit of delict. Het begrip heeft een verschillende juridische betekenis per land. In Nederland wordt de term sinds 1886 niet meer in juridische zin gebruikt. In België is misdaad wel een strafrechtelijk begrip, dat staat voor de ergste misdrijven, terwijl 'wanbedrijf' en 'overtreding' de twee lichtere categorieën zijn. Misdaad wordt ook gebruikt als synoniem voor criminaliteit. Degene die zich schuldig maakt aan een misdaad wordt een misdadiger of crimineel genoemd.","summarize: Termenul crimă este în general pentru încălcarea legii, ceea ce poate duce la condamnare printr-un verdict dat de un verdict dat de un verdict dat de un verdict dat. Termenul ""crimă” poate fi definit ca ""un fapt penal dat de o crimă”. ""Crima” poate fi definită ca fiind ""un fapt penal dat de o crimă”. ""Crima” poate fi definită însă diferită de"
Cape_Cod,"Cape Cod is een schiereiland aan de kust van Massachusetts. Eigenlijk is het nu een eiland omdat een kanaal het scheidt van het vasteland. Over het kanaal zijn twee bruggen voor het wegvervoer en één brug voor het spoorvervoer. Cape Cod betekent zoiets als 'kaap van de kabeljauw'. Het schiereiland kreeg deze naam al van de Europeanen in de vroege 17e eeuw toen er nog geen sprake van kolonisatie was. Er waren toen behalve bij Newfoundland ook al enorm rijke visgronden van kabeljauw bekend in de buurt van Cape Cod. Ieder jaar kwamen er grote vissersvloten uit Europa om hier te vissen. Later bleven sommige vissers het hele jaar aanwezig en vestigden zich ook op Cape Cod. Tegenwoordig is er nog steeds commerciële visserij maar die heeft het moeilijk omdat door overbevissing nog maar weinig kabeljauw is overgebleven op de eens zo rijke visgronden. Door zeebiologen wordt zelfs gevreesd dat de kabeljauw zich niet meer kan herstellen. Het meeste wordt nu verdiend aan het toerisme; o.a. door de uitgestrekte zandstranden die 's zomers veel vakantiegangers trekken van het naburige New York en Boston. Bekende producten van Cape Cod zijn veenbessen, oesters en kreeften.","Cape Cod is een schiereiland aan de kust van Massachusetts. Eigenlijk is het nu een eiland omdat een kanaal het scheidt van het vasteland. Over het kanaal liggen twee bruggen voor het wegvervoer en een brug voor het spoorvervoer. Toerisme is nu de belangrijkste inkomstenbron, o.a. door de uitgestrekte zandstranden die 's zomers veel vakantiegangers trekken uit het naburige New York en Boston. Bekende producten van Cape Cod zijn veenbessen, oesters en kreeften. \n* Satellietfoto \n* Provincetown \n* Newcomb Beach","summarize: Capul Cod este un schiereiland la malul coastei Massachusetts. Eigenlijk este nu un eiland deoarece un canaal se separă de continent. Pe acest canal se află două poduri pentru transportul rutier şi una pentru transportul feroviar. Capul Cod înseamnă zoiets ca ""kaap van de kabeljauw”. Ţara a primit această denumire de la europeni la începutul secolului al XVII-lea, când nu se vorbe"
Kanovaren_op_de_Olympische_Zomerspelen_2004,Kanovaren is een van de sporten die beoefend werden tijdens de Olympische Zomerspelen 2004 in Athene.,Kanovaren is een van de sporten die beoefend werden tijdens de Olympische Zomerspelen 2004 in Athene.,summarize: Kanovaren este een van de sporten die beoefend werden during de Zomerspelen Olimpice 2004 din Atena.ro_RO summarize: Kanovaren este een van de sporten die beoefend werden during de Zomerspelen Olimpice 2004 din Atena.
Frans_Boermans,"Frans Boermans (Venlo, 8 juni 1917 – 11 maart 1999) was een Nederlandse liedjesschrijver uit Venlo. Hij schreef vooral vele carnavalskrakers. De bijna 500 teksten van Frans Boermans zijn bewaard in het Gemeentearchief van Venlo.In het jaar 2000 schreef Adri Gorissen, op verzoek van Veldeke kring Venlo, het boek "" 't Theater van 't laeve "" over het leven en werken van Frans Boermans.","Franciscus Mattheus Carolus (Frans) Boermans (Venlo, 8 juni 1917 – aldaar, 11 maart 1999) was een Nederlandse liedjesschrijver uit Venlo. Hij schreef vooral vele carnavalskrakers. De bijna 500 teksten van Frans Boermans zijn bewaard in het Gemeentearchief van Venlo.In het jaar 2000 schreef Adri Gorissen, op verzoek van Veldeke kring Venlo, het boek \"" 't Theater van 't laeve \"" over het leven en werken van Frans Boermans.","summarize: Frans Boermans (Venlo, 8 iunie 1917 – 11 martie 1999) a fost un scriitor de cântece olandez din Venlo. El a scris mai ales pentru mulţi carnavalişti. aproape 500 de texte ale lui Frans Boermans sunt păstrate în Gemeentearchief din Venlo. În anul 2000 a scris Adri Gorissen, la cererea Veldeke kring Venlo, cartea "" 't Theater van 't laeve "" despre viaţa şi lucrările"
Havana,Havana of Havanna (Spaans: San Cristóbal de La Habana) is de hoofdstad van Cuba en met 2.135.498 inwoners (volkstelling 2010) verreweg de grootste stad op Cuba. De stad ligt in de provincie Ciudad de La Habana.,"Havana (in het Nederlands ook wel Havanna, in het Spaans La Habana) is de hoofdstad van Cuba en met 2.132.394 inwoners (2018) ook verreweg de grootste stad. De stad speelde een belangrijke rol in de Spaanse kolonisatie van Latijns-Amerika en kende een culturele bloei in de 19e eeuw waardoor het De parel van de Cariben werd genoemd. De stad ligt in het noordwesten van het gelijknamige eiland en is tevens een Cubaanse provincie (la provincia de La Habana).",summarize: Havana de Havanna (Spania: San Cristóbal de La Habana) este hoofdstad van Cuba şi a reunit 2.135.498 locuitori (volkstelling 2010) verreweg de grootste stad op Cuba. De Stad ligt în provincia Ciudad de La Habana.
Audioslave,"Audioslave was een Amerikaanse hardrock- supergroep die in 2001 werd opgericht in Los Angeles. De band bestond uit Soundgarden- frontman Chris Cornell en de instrumentalisten van Rage Against the Machine: gitarist Tom Morello, bassist Tim Commerford en drummer Brad Wilk. Critici zagen de band aanvankelijk als een samensmelting van Rage Against the Machine en Soundgarden,  maar met hun tweede album Out of Exile stelde de band haar eigen identiteit vast. De sound van de band werd getypeerd door een mengeling van jaren zeventig-hardrock en alternatieve rock van de jaren negentig. Daarbij vulde Tom Morello deze mix aan met zijn bekende, onorthodoxe gitaarsolo's. Evenals bij Rage Against the Machine gingen de bandleden er prat op dat alle geluiden op hun albums enkel geproduceerd werden door gitaar, drums, bas of zang.Nadat Audioslave drie albums uitbracht, drie Grammy-nominaties ontving en de eerste Amerikaanse rockband werd die optrad op Cuba, kwam er in februari 2007 een einde aan de band toen Chris Cornell besloot uit de band te stappen.","Audioslave was een Amerikaanse hardrock-supergroep die in 2001 werd opgericht in Los Angeles. De band bestond uit Soundgarden-frontman Chris Cornell en de instrumentalisten van Rage Against the Machine: gitarist Tom Morello, bassist Tim Commerford en drummer Brad Wilk. Critici zagen de band aanvankelijk als een samensmelting van Rage Against the Machine en Soundgarden, maar met hun tweede album Out of Exile stelde de band haar eigen identiteit vast.","summarize: Audioslave a fost o supergrupă americană de hardrock înfiinţată în 2001 la Los Angeles. Formaţia a fost formată din solistul Soundgarden Chris Cornell şi instrumentaliştii Rage Against the Machine: chitaristul Tom Morello, basistul Tim Commerford şi toboşarul Brad Wilk. Criticii au apreciat formaţia anvankelijk als een împreună cu Rage Against the Machine şi Soundgar"
Bart_Somers,"Bartolomeus Jozef Lodewijk Rosalia (Bart) Somers (Mechelen, 12 mei 1964) is een Belgisch Open Vld-politicus en sinds 2001 burgemeester van Mechelen.","Bartolomeus Jozef Lodewijk Rosalia (Bart) Somers (Mechelen, 12 mei 1964) is een Belgisch Open Vld-politicus en sinds 2001 burgemeester van Mechelen.","rezumat: Bartolomeus Jozef Lodewijk Rosalia (Bart) Somers (Mechelen, 12 mai 1964) este van Belgisch Open Vld-politic en sinds 2001 burgemeester van Mechelen."
