url,abstract,short_abstract,BART_sum
Steven_Tyler,"Steven Victor Tallarico ( 26 maart 1948, Yonkers, Verenigde Staten), beter bekend als Steven Tyler, is de zanger van de rockband Aerosmith. Bekende eigenschappen van Tyler zijn z'n brede mond en het sjaaltje dat vaak aan zijn microfoonstandaard hangt. Tyler heeft 3 dochters en 1 zoon, zijn oudste dochter is de actrice Liv Tyler die als kind in de veronderstelling was dat Todd Rundgren haar vader was, omdat die haar had opgevoed. Tylers andere kinderen heten Mia, Chelsea & Taj. Vanwege hun inname van stimulerende middelen werden Tyler en Aerosmith-gitarist Joe Perry ook wel de Toxic Twins genoemd, de 'Giftige Tweeling'. Tyler viel begin augustus 2009 van het podium na een optreden in South Dakota. Hij moest naar het ziekenhuis, maar hij zou geen blijvend letsel aan de val overhouden.","Steven Victor Tallarico (26 maart 1948, Yonkers, Verenigde Staten), beter bekend als Steven Tyler, is een Amerikaanse zanger, songwriter, muzikant, acteur en voormalig jurylid van een Amerikaanse muziekcompetitie. Tyler is het bekendst geworden als de zanger van de rockband Aerosmith. Naast de rol van zanger speelt hij ook harmonica, piano en de drums voor de band. Tyler is onder andere bekend als de 'Demon of Screamin' (Demon van het schreeuwen) door zijn hoge uithalen en wijde vocale bereik. daarnaast is hij bekend door zijn acrobatiek op het podium.","summarize: Steven Victor Tallarico ( 26 martie 1948, Yonkers, Statele Unite ale Americii), cunoscut mai bine ca Steven Tyler, este solistul trupei rock Aerosmith. Caracteristicile cunoscute ale lui Tyler sunt z'n brede mond and het sjaaltje dat vaak la microfon. Tyler are 3 fiice şi 1 fiu, cea mai în vârstă fiica sa este actriţa Liv Tyler, care se presupunea că"
Amnesty_International,"Amnesty International is een vereniging of ngo die de naleving van de mensenrechten beoogt, zoals vastgelegd in de Universele verklaring van de rechten van de mens en andere internationale mensenrechtendocumenten. Het symbool van de organisatie is een kaars met prikkeldraad, een verwijzing naar het motto 'Het is beter een kaars aan te steken dan de duisternis te vervloeken.' Met afdelingen en individuele leden in meer dan 150 landen, en een totaal van meer dan drie miljoen leden en ondersteuners, is het 's werelds meest verbreide mensenrechtenorganisatie. In tegenstelling tot de op één na grootste internationale mensenrechtenorganisatie, zoals Human Rights Watch dat geen leden heeft, krijgt Amnesty International haar inkomsten vooral uit individuele donaties. Amnesty's werkterrein is breder geworden, maar in de jaarrapporten zijn gevangenschap, marteling en executie de belangrijkste onderwerpen gebleven.Belangrijke momenten voor de organisatie waren onder meer de mensenrechten ten tijde van het wereldkampioenschap voetbal in Argentinië 1978, de aanvaarding van het VN-Verdrag tegen martelen 1984, het Tiananmenprotest in China 1989, de val van Srebrenica 1995, de oprichting van het Internationaal Strafhof 1998, de bescherming van burgers bij de geallieerde inval in Irak 2003, de revoluties in de Arabische wereld 2010, de veroordeling van leden van de Russische punkband Pussy Riot 2012 en de rapporten over oorlogsmisdrijven in de Syrische burgeroorlog.","Amnesty International is een vereniging die de naleving van de mensenrechten beoogt zoals die zijn vastgelegd in de Universele Verklaring van de Rechten van de Mens en andere internationale mensenrechtendocumenten. Amnesty International zet zich sinds 1961 in voor de naleving van de Universele Verklaring van de Rechten van de Mens. Het symbool van deze niet-gouvernementele organisatie (ngo) is een kaars met prikkeldraad, een verwijzing naar het motto 'Het is beter een kaars aan te steken dan de duisternis te vervloeken.' Met afdelingen en individuele leden in meer dan 150 landen, en een totaal van meer dan zeven miljoen leden en ondersteuners, is het 's werelds meest verbreide mensenrechtenorganisatie. Het Internationaal Secretariaat, het hoofdkantoor, bevindt zich in Londen. Amnesty Inter","summarize: Amnesty International este o asociaţie a apărătorilor drepturilor omului care pledează pentru apărarea acestora, aşa cum este explicată în declaraţia universală a drepturilor omului şi în alte documente internaţionale privind drepturile omului. Simbolul organizaţiei este o căruţă cu praf, o trimitere la motto-ul ""Este mai bine să alegi o căruţă decât să înlături duisternia”, având filiale şi membri individuali în"
Enten,"Planten kunnen vegetatief vermeerderd worden door entloten of enten. Hierbij wordt een deel van een plant (de ent) vastgemaakt op een deel van een andere plant (de onderstam). Vaak ter verbetering (veredeling) van de plant, bijvoorbeeld rozenknoppen op een wilde onderstam. Dit kan op veel verschillende manieren.Na het enten wordt de ent vastgebonden met entband of raffia en de wond bij gebruik van raffia afgedekt met entwas of dipwas. Ook is het mogelijk om de ent te omwikkelen met vershoudfolie. Enten is een veel gebruikte methode in de fruitteelt. Vruchtbomen worden bijna altijd geënt op een onderstam van een gastheer. Ook rozen zijn vaak geënt op een onderstam. Passiflora edulis forma edulis wordt vaak geënt op een onderstam van Passiflora edulis forma flavicarpa omdat deze resistent is tegen bodemziektes als fusariumrot en nematodes.","Planten kunnen vegetatief vermeerderd worden door entloten of enten. Hierbij wordt een deel van een plant (de ent) vastgemaakt op een deel van een andere plant (de onderstam). De techniek wordt vaak gebruikt ter \""verbetering\"" (\""veredeling\"") van de plant, bijvoorbeeld rozenknoppen op een wilde onderstam. Dit kan op veel verschillende manieren. Na het enten wordt de ent vastgebonden met entband of raffia. Bij gebruik van raffia wordt de wond afgedekt met entwas of . Ook is het mogelijk om de ent te omwikkelen met vershoudfolie.","summarize: Plantele pot fi împrăştiate vegetativ prin entlotare. În acest fel se împrăştie o parte a unei plante (tată) pe o parte a unei alte plante (tată). Vaak ter îmbunătăţi (verificare) a plantei, de exemplu împrăştie rozen pe o podstamă sălbatică. Acest lucru se poate face în multe moduri diferite. În enten se împră"
Papier,"Papier is een materiaal waarop kan worden geschreven en getekend en dat kan worden bedrukt door middel van een druktechniek. Het is doorgaans wit gemaakt door een bleekproces van de grondstoffen. Het kan worden gemaakt van natuurlijke grondstoffen zoals riet, bamboe of hout, of door hergebruik van materialen zoals oude kleding of oud papier. Het woord papier komt van de Cyperus papyrus, een cypergrassoort die in Egypte langs de Nijl groeit.","Papier is een materiaal waarop kan worden geschreven en getekend en dat kan worden bedrukt door middel van een druktechniek. Het is doorgaans wit gemaakt door een bleekproces van de grondstoffen. Het kan worden gemaakt van natuurlijke grondstoffen zoals riet, bamboe of hout, of door hergebruik van materialen zoals oude kleding of oud papier. Het woord papier komt van de Cyperus papyrus, een cypergrassoort die in Egypte langs de Nijl groeit.","summarize: Papier este un material care poate fi scris şi semnat şi care poate fi imprimat prin intermediul unei tehnici de imprimare. Se face uz de obicei în alb prin un proces supărător al ţesăturilor. Se poate face în alb din ţesături naturale precum riet, bamboe de lemn, prin uz de material precum îmbrăcămintea veche din vechiul hârtie. cuvântul ""cartonaș” provine din"
Dialectiek,"Dialectiek is in het algemeen gezegd ofwel een redeneervorm die door middel van het gebruik van tegenstellingen naar waarheid probeert te zoeken, dan wel een metafysica, volgens welke zowel het denken als de wereld verandert c.q. zich ontwikkelt, ten gevolge van tegenstellingen ( Herakleitos, Hegel, Marx en navolgers). Het begrip heeft een lange geschiedenis in de traditie van het westerse denken. In de klassieke tijd was het nog meer dan tegenwoordig een argumentatievorm. Het woord dialectiek gaat terug op het Griekse dialegestai, ""converseren"", evenals dialoog en dialect (""streektaal""). Zeno (van Elea) wordt door Aristoteles de uitvinder van de dialectische kunst genoemd maar in zeer brede kring wordt Aristoteles zelf beschouwd als de meester of stichter van de dialectiek, temeer omdat het begrip dialectiek zelf al snel bijna geheel samenviel met dat van de (formele) logica (die van Aristoteles afkomstig is). Kant hanteerde een transcendentale dialectiek en in de tijd van Hegel en Marx kreeg het begrip er een aparte betekenis bij.","Dialectiek is een redeneervorm die gebruik maakt van tegenstellingen om naar waarheid proberen te zoeken, dan wel een metafysica volgens welke zowel het denken als de wereld verandert c.q. zich ontwikkelt ten gevolge van tegenstellingen (Herakleitos, Hegel, Marx en navolgers). Het begrip heeft een lange geschiedenis in de traditie van het westerse denken.","summarize: Dialectica este în general spusă binevenită o formă de redenumire care încearcă să găsească prin utilizarea contradicţiilor Adevărul, şi anume o metafysică, potrivit căreia atât gândirea, cât şi lumea se transformă c.q. se dezvoltă, zece consecinţe ale contradicţiilor (Herakleitos, Hegel, Marx şi urmaşii lui). Cuvântul dialectică are o istorie lungă"
Cajun,"Met Cajun wordt een deel van de bevolking van de Amerikaanse staat Louisiana bedoeld, dat uit Acadië (Canada) afkomstig is. Het gebied noemt men de Cajun Triangle, die grofweg loopt tussen New Orleans, Lake Charles en Alexandria. Acadië was een Franse kolonie die lag in het tegenwoordige New Brunswick en Nova Scotia. De bevolking was Franstalig. In 1713 werd het gebied Engels. Na een periode van wrijving werd de Franstalige bevolking in 1755 door de Engelsen verdreven. Ze kwamen terecht in de moerassen ( bayous) van Louisiana, toen nog Frans gebied. De Amerikanen, die het gebied van Napoleon kochten, noemden hen ""Acadians"". Zonder de ""A"" en op zijn Amerikaans uitgesproken is die benaming gaandeweg verbasterd tot ""Cajun"", de tegenwoordige naam van de bevolking, het gebied, de muziek en de keuken. Tegenwoordig wordt de taal, Cajun-Frans oftewel 'patois', nog maar door een deel van de Cajuns in de dagelijkse omgang gesproken, voornamelijk door ouderen. Maar sedert de jaren zestig van de twintigste eeuw is er wel een hernieuwde belangstelling onder de jeugd voor allerlei culturele activiteiten in die taal, dankzij een door de staat Louisiana opgezet project: de CODOFIL (Council of Development of French in Louisiana). Toch loopt het aantal Franssprekenden snel terug.","Met Cajun wordt het deel van de bevolking van de Amerikaanse staat Louisiana bedoeld dat oorspronkelijk uit Acadië (Canada) afkomstig is. Het gebied in Louisiana waar de meeste cajuns wonen, noemt men de Cajun Triangle, die grofweg loopt tussen New Orleans, Lake Charles en Alexandria. Daarnaast bestaan er ook gemeenschappen van cajuns in het zuidoosten van de staat Texas. Behalve de bevolkingsgroep en hun woongebied wordt met de term ook hun taal, muziek en keuken aangeduid.","summarize: Cu Cajun este denumită o parte din populaţia statului american Louisiana, care provine din Acadië (Canada). Zona numeşte Triunghiul Cajun, care curge între New Orleans, Lake Charles şi Alexandria. Acadië era o colonia franceză care trăia în noile oraşe New Brunswick şi Nova Scotia. Populaţia era franceză. În 1713, zona era engleză. După o perioadă"
El_Al,"El Al Israel Airlines ( Hebreeuws: אל על-Naar boven, Arabisch: إل عال) is de nationale luchtvaartmaatschappij van Israël. Het hoofdkantoor bevindt zich op Ben Gurion International Airport nabij Tel Aviv. El Al biedt in principe alleen koosjere in-flight maaltijden en vervoert geen passagiers op de Joodse sjabbat (zaterdag) en Joodse religieuze feestdagen.","El Al Israel Airlines (Hebreeuws: אל על-Naar boven, Arabisch: إل عال) is de nationale luchtvaartmaatschappij van Israël. Het hoofdkantoor bevindt zich op Ben Gurion International Airport nabij Tel Aviv. El Al serveert alleen koosjere maaltijden en vervoert geen passagiers op sjabbat (zaterdag) en Joodse religieuze feestdagen.","summarize: El Al Israel Airlines ( Hebreeuws: אל על-Naar boven, arabisch: إل عال) este compania naţională de aviaţie a Israelului. Het hoofdkantoor bevindt zich pe aeroportul internaţional Ben Gurion din apropiere de Tel Aviv. El Al oferă în principiu alleen koosjere in-flight maaltijden şi vervoert geen pasageri pe de Joodse sjabbat (ziua) şi religioase feestdagen Joodse."
Ruwe_olie_in_Nederland,"Ruwe olie of aardolie wordt in Nederland vooral ingevoerd via de haven van Rotterdam, waar grote mammoettankers kunnen aanmeren. Een klein deel van de ruwe olie wordt rechtstreeks gewonnen uit de ondergrond van Nederland en de Nederlandse Exclusieve Economische Zone in de Noordzee.","Ruwe olie of aardolie wordt in Nederland vooral ingevoerd via de haven van Rotterdam, waar grote mammoettankers kunnen aanmeren. Een klein deel van de ruwe olie wordt rechtstreeks gewonnen uit de ondergrond van Nederland en de Nederlandse Exclusieve Economische Zone in de Noordzee.","summarize: uleiul nămolos de aer este introdus în România mai ales prin portul Rotterdam, unde grote mammoettankers pot ateriza. Un klein deel din uleiul nămolos este direct câştigat din subsolul României şi din zona economică exclusivă olandeză din nord-estul mării."
Roodkeelcaracara,De roodkeelcaracara (Ibycter americanus) is een vogel in de familie caracara's en valken (Falconidae).,De roodkeelcaracara (Ibycter americanus) is een vogel in de familie caracara's en valken (Falconidae).,rezumat: De roodkeelcaracara (Ibycter americanus) este van vogel in de familie caracara's en valken (Falconidae).ro_RO rezumat
Feike,Feike is een Friese voornaam die vrede betekent. Bekende personen met de naam Feike:,"Feike is een van oorsprong Friese voornaam die vrede betekent. De naam wordt zowel aan mannen als aan vrouwen gegeven, maar aan mannen ongeveer tien keer zo vaak.Andere schrijfwijzes zijn: Fijke, Feijke en Fyke Bekende personen met de naam Feike: \n* Feike Asma (1912–1984), organist \n* Feike de Boer (1892–1976), 1e burgemeester van de gemeente Amsterdam na de Tweede Wereldoorlog \n* Feike Boschma, theatermaker \n* Feike Salverda (1946–1996), Nederlands journalist \n* Feike Sijbesma, Nederlands topfunctionaris",summarize: Feike este un Friese voornaam die vrede betekent. Persoane cunoscute cu numele Feike:ro_RO summarize:ro_RO summarize: Feike este un Friese voornaam die vrede betekent.
Ruitpython,"De ruitpython (Morelia spilota), ook wel tapijtpython genoemd, is een grote slang uit de familie pythons (Pythonidae). De naam ruitpython wordt ook wel specifiek voor de ondersoort Morelia spilota cheynei gebruikt. De soort werd voor het eerst wetenschappelijk beschreven door Bernard Germain de Lacépède in 1804. Oorspronkelijk werd de wetenschappelijke naam Coluber spilotus gebruikt.",De ruitpython (Morelia spilota) is een grote slang uit de familie pythons (Pythonidae).,"summarize: De ruitpython (Morelia spilota), cunoscut şi sub numele de tapijtpython, este un slang grote din familie de ruitpythoni (Pythonidae). Numele de ruitpython este de asemenea bine specificat pentru sub speciea Morelia spilota cheynei utilizat. Această specie a fost descrisă pentru prima dată în ştiinţă de Bernard Germain de Lacépède în 1804. De"
256_v.Chr.,Het jaar 256 v.Chr. is een jaartal volgens de christelijke jaartelling.,Het jaar 256 v.Chr. is een jaartal volgens de christelijke jaartelling.,summarize: Het year 256 v.Chr. este un antal volgens de christelijke Yeartelling.----(Învăţarea Crăciunului)----
Limmat,"De Limmat is een Zwitserse rivier die behoort tot het stroomgebied van de Rijn. De Limmat stroomt van Zürich naar Brugg en komt daar samen met de Reuss en de Aare. De Aare stroomt verder in noordelijke richting en mondt uit in de Rijn. De Limmat begint bij het Meer van Zürich (Zürichsee) en meandert daarna door de stad Zürich. Aan de oevers staan statige gebouwen, kerken en huizen. Na Zürich is de omgeving veelal bedrijfsachtig. Tot aan de stad Baden, beroemd om haar thermale baden, waar wederom langs de rivier gebouwen staan. Zie ook: lijst van Zwitserse rivieren","De Limmat is een Zwitserse rivier die behoort tot het stroomgebied van de Rijn. De Limmat stroomt van Zürich via Baden naar Brugg en komt daar samen met de Reuss en de Aare. De Aare stroomt verder in noordelijke richting en mondt uit in de Rijn. De Limmat begint bij het Meer van Zürich en meandert daarna door de stad Zürich. Aan de oevers staan statige gebouwen, kerken en huizen. Tussen Zürich en Baden is de omgeving veelal bedrijfsachtig. In Baden, beroemd om haar thermale baden, staan wederom gebouwen langs de rivier.",summarize: De Limmat este o râu Zwitserse care behoort la zona de plimbare a râului Rijn. De Limmat merge de la Zürich la Brugg şi ajunge acolo împreună cu Reuss şi Aare. De Aare merge mai departe în direcţia noordelijke şi mondt uită în Rijn. De Limmat începe de la Meer din Zürich (Zürichsee) şi trece apoi prin oraşul Zürich. Pe malurile râului
Port_El_Kantaoui,"Port El Kantaoui is een zeer toeristisch plaatsje in Tunesië, aan de Middellandse Zee. De plaats ligt net ten noorden van Sousse, en kan als een soort uitbreiding van deze stad gezien worden. Port El Kantaoui bestaat voornamelijk uit een haventje met veel horecagelegenheden en enkele souvenirshops, en vormt een toeristische zone die zich kilometers ver uitstrekt. Mensen die enkel vanwege het warme klimaat in Tunesië op vakantie gaan, en verder zo luxueus mogelijk vakantie willen vieren, kunnen in deze plaats goed terecht.","Port El Kantaoui (Arabisch: مرسى القنطاوي Port el Kantaoui) is een zeer toeristisch plaatsje in Tunesië, aan de Middellandse Zee. De plaats ligt net ten noorden van Sousse in de gemeente Hammam Sousse, en kan als een soort uitbreiding van deze stad gezien worden. Port El Kantaoui bestaat voornamelijk uit een haventje met veel horecagelegenheden en enkele souvenirshops, en vormt een toeristische zone die zich kilometers ver uitstrekt. \n* Een strandje in port El Kantaoui \n* Uitzicht over pier bij port El Kantaoui \n* Uitzicht over een pleintje in port El Kantaoui","summarize: Portul El Kantaoui este un loc foarte toeristic în Tunesië, la Marea Mediterană. poziţia se află la zece distanţă de Sousse şi poate fi văzută ca o extindere a acestui oraş. Portul El Kantaoui este format preponderent dintr-un paradistje cu multe restaurante şi câteva magazine de suveniruri şi constituie o zonă toeristică care se întinde pe kilometri întreg"
Bladmerk,"Het bladmerk is een onderdeel van het bladlitteken. Het wordt ook de bladstempel genoemd. In het bladlitteken komen vaak witte of donkere stippen voor, die de plaats van de vaatbundels weergeven, dit is het bladmerk.","Het bladmerk is een onderdeel van het bladlitteken. Het wordt ook de bladstempel genoemd. In het bladlitteken komen vaak witte of donkere stippen voor, die de plaats van de vaatbundels weergeven, dit is het bladmerk.","summarize: Het bladmerk este un onderdeel van het bladlitteken. Het wordt ook de bladstempel genoemd. În het bladlitteken komen vaak witte of donkere stippen voor, die de plaats van de vaatbundels weergeven, aceasta este het bladmerk."
1299-1290_v.Chr.,De jaren 1299-1290 v.Chr. (van de christelijke jaartelling) zijn een decennium in de 13e eeuw v.Chr..,De jaren 1299-1290 v.Chr. (van de christelijke jaartelling) zijn een decennium in de 13e eeuw v.Chr..,summarize: De jaren 1299-1290 v.Chr. (van de christelijkeyeartelling) sunt optzeci de ani în de 13e eeuw v.Chr..
Inge_Vervotte,"Inge Marie Roger Ghislaine Vervotte (Bonheiden, 27 december 1977) is een Belgisch politica voor CD&V en bestuurder voor Emmaüs vzw.","Inge Marie Roger Ghislaine Vervotte (Bonheiden, 27 december 1977) is een Belgisch voormalig politica voor CD&V en huidig bestuurder voor Emmaüs vzw.","rezumat: Inge Marie Roger Ghislaine Vervotte (Bonheiden, 27 decembrie 1977) este un politician belgian pentru CD&V şi bestuurder pentru Emmaüs vzw."
Trijntje_Oosterhuis,"Judith Katrijntje (Trijntje) Oosterhuis (Amsterdam, 5 februari 1973) is een Nederlands zangeres. Ze brak in de jaren negentig door met haar broer Tjeerd Oosterhuis in Total Touch. Later had ze ook solohits. Daarnaast is ze lid van de gelegenheidsformatie Ladies of Soul.","Judith Katrijntje (Trijntje) Oosterhuis (Amsterdam, 5 februari 1973) is een Nederlands zangeres. Ze brak in de jaren negentig door met haar broer Tjeerd Oosterhuis in Total Touch. Later is zij met veel succes een solocarrière begonnen. Trijntje Oosterhuis wordt gezien als een van de beste en meest veelzijdige zangeressen van Nederland. Zij is van 2012 tot en met 2014 coach geweest bij The voice of Holland en sinds 2016 is zij coach bij het programma It Takes 2. Sinds 2019 is zij tevens jurylid bij het programma DanceSing en sinds 2020 is zij jurylid bij het programma We Want More van SBS6. Van 2012 tot en met 2017 maakte Oosterhuis deel uit van de gelegenheidsformatie Ladies of Soul. In 2015 was ze de Nederlandse deelnemer aan het Eurovisiesongfestival. Op 1 april 2021 speelde zij de rol v","summarize: Judith Katrijntje (Trijntje) Oosterhuis (Amsterdam, 5 februarie 1973) este van van Nederlands zangeres. Ze brak in de jaren negentig door cu haar broer Tjeerd Oosterhuis în Total Touch. Mai târziu a avut ze ook solohits. Daarnaast este ze lid van gelegenheidsformatie Doamnele Soul."
Filioque,"Filioque is een Latijns woord dat bekend is uit de katholieke theologie en onderdeel is van de drie-eenheidsleer. Het betekent letterlijk en uit de Zoon. Het woord komt niet voor in de geloofsbelijdenis van Nicea, maar werd later (in 1014) door Paus Benedictus VIII toegevoegd. Latijn:Vertaling:Met deze uitdrukking wordt bedoeld dat de Heilige Geest uitgaat van de Vader én van de Zoon. In het filioque wordt aldus beleden dat de Heilige Geest zijn persoonlijkheid ontvangt van God de Vader én van God de Zoon. Over dit uitgangspunt is vanaf de 9e eeuw veel strijd geweest in de christelijke Kerken. De Kerk van Rome erkende het filioque (en ook de daaruit voortgekomen protestantse Kerken hebben het gehandhaafd). De Orthodoxe Kerk erkende het niet. Zij stelde dat ""de Heilige Geest uitgaat van de Vader dóór de Zoon"". Zij heeft de oorspronkelijke vorm, gebaseerd op Christus' woorden, behouden: ""De Helper... de Geest der waarheid die van de Vader uitgaat"". (Joh. 15:26) In het jaar 1054 was deze kwestie de onmiddellijke aanleiding tot het Grote Schisma dat leidde tot de scheiding tussen de Rooms-katholieke Kerk en de Oosters-orthodoxe Kerken. In 1439 verscheen de pauselijke bul Laetentur Coeli, waarin de Rooms-katholieke Kerk verklaarde geen wezenlijk verschil te zien tussen de opvattingen van de Oosterse en Latijnse Kerk. De tegenstand tegen de voorwaarden gesteld aan de Oosterse kerken bleef echter groot, en de scheiding van beide wereldkerken bleef bestaan. Als gevolg van het Tweede Vaticaans Concilie werd in 1965 het schisma officieel opgeheven en de banvloeken ingetrokken, die de Oosterse en de Westerse Kerken in 1054 op elkaar hadden afgevuurd. Dat gebeurde naar aanleiding van een ontmoeting tussen paus Paulus VI en patriarch Athenagoras I van Constantinopel. In de praktijk is de scheiding echter blijven voortbestaan door onoverbrugbare cultuurverschillen.","Filioque is een Latijns woord dat bekend is uit de katholieke theologie en onderdeel is van de drie-eenheidsleer. Het betekent letterlijk en de Zoon. Het woord komt niet voor in de geloofsbelijdenis van Nicea, maar werd later (in 1014) door paus Benedictus VIII toegevoegd. Latijn: Et in Spiritum Sanctum, Dominum, et vivificantem: qui ex Patre Filioque procedit. Vertaling: En in de Heilige Geest, die Heer is en het leven geeft: die voortkomt uit de Vader en de Zoon.","summarize: Filioque este un cuvânt latin care este cunoscut din teologia catolică şi parte integrantă a celor trei enunţări, înseamnă literal şi din Zoon. Acest cuvânt nu apare în credincioşia din Nisa, dar a fost adăugat mai târziu (în 1014) de către Paus Benedictus VIII. Latijn: Disociere: Prin această expresie se înţelege că Sfânta Fecioare izbucneşte"
Sovjetrepubliek_Gorno-Altaj,"De Republiek Gorno-Altaj ( Russisch: Республика Горный Алтай, Respoeblika Gornyj Altaj) of Socialistische Sovjetrepubliek Gorno-Altaj (Russisch: Горно-Алтайская ССР, Gorno-Altajskaja SSR) was een autonome republiek binnen de Sovjet-Unie en het huidige Rusland met de hoofdstad Gorno-Altajsk. De autonome (sovjet)republiek was de opvolger van de in 1948 opgerichte Gorno-Altajse Autonome Oblast. Tijdens de glasnost, op 25 oktober 1990 aan de vooravond van het uiteenvallen van de Sovjet-Unie werd ze hernoemd tot de Gorno-Altajse ASSR (Горно-Алтайская АССР). Op 3 juli 1991 werd de ASSR opgewaardeerd tot de Gorno-Altajse Socialistische Sovjetrepubliek (Горно-Алтайская ССР) die nooit officieel erkend werd. Als onderdeel van het nieuwe Rusland in mei 1992 werd de Sovjetrepubliek Gorno-Altaj (Республика Горный Алтай) op 12 december 1993 hernoemd tot de huidige autonome Republiek Altaj (Республика Алтай). Het voorvoegsel Gorno is Russisch voor ""berg"" en slaat op het gebergte Altaj.","De republiek Gorno-Altaj (Russisch: Республика Горный Алтай, Respoeblika Gornyj Altaj) of Socialistische Sovjetrepubliek Gorno-Altaj (Russisch: Горно-Алтайская ССР, Gorno-Altajskaja SSR) was een autonome republiek binnen de Sovjet-Unie en het huidige Rusland met de hoofdstad Gorno-Altajsk. De autonome (sovjet)republiek was de opvolger van de in 1948 opgerichte Gorno-Altajse Autonome Oblast. Het voorvoegsel Gorno is Russisch voor \""berg\"" en slaat op het gebergte Altaj.","summarize: Republica Gorno-Altaj (ruseşte: Республика Горный Алтай, Respoeblika Gornyj Altaj) a Republicii Socialiste Gorno-Altaj (ruseşte: Горno-Алтайская ССР, Gorno-Altajskaja SSR) a fost o republică autonomă în interiorul Uniunii Sovietice şi în actualul Rusie, cu capitala Gorno-Altajsk. Republica autonom"
